id	url	status	started_at	completed_at	report_num	score	error	retries
138	https://job-boards.greenhouse.io/intercom/jobs/7393922	failed	2026-04-09T01:11:33Z	2026-04-09T01:11:34Z	528	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
141	https://job-boards.greenhouse.io/humeai/jobs/4775962008	failed	2026-04-09T01:11:35Z	2026-04-09T01:11:35Z	531	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
140	https://job-boards.greenhouse.io/intercom/jobs/7393950	failed	2026-04-09T01:11:34Z	2026-04-09T01:11:35Z	530	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
142	https://job-boards.greenhouse.io/humeai/jobs/5064248008	failed	2026-04-09T01:11:35Z	2026-04-09T01:11:36Z	532	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
143	https://job-boards.greenhouse.io/humeai/jobs/4003488008	failed	2026-04-09T01:11:36Z	2026-04-09T01:11:36Z	533	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
144	https://job-boards.greenhouse.io/airtable/jobs/8409168002	failed	2026-04-09T01:11:36Z	2026-04-09T01:11:37Z	534	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
145	https://job-boards.greenhouse.io/airtable/jobs/8434287002	failed	2026-04-09T01:11:37Z	2026-04-09T01:11:37Z	535	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
146	https://job-boards.greenhouse.io/airtable/jobs/8470036002	failed	2026-04-09T01:11:37Z	2026-04-09T01:11:38Z	536	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
147	https://job-boards.greenhouse.io/airtable/jobs/8434307002	failed	2026-04-09T01:11:38Z	2026-04-09T01:11:38Z	537	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
148	https://job-boards.greenhouse.io/airtable/jobs/8199012002	failed	2026-04-09T01:11:38Z	2026-04-09T01:11:38Z	538	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
149	https://job-boards.greenhouse.io/airtable/jobs/8382158002	failed	2026-04-09T01:11:38Z	2026-04-09T01:11:39Z	539	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
150	https://job-boards.greenhouse.io/airtable/jobs/8350839002	failed	2026-04-09T01:11:39Z	2026-04-09T01:11:39Z	540	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
151	https://job-boards.greenhouse.io/vercel/jobs/5829980004	failed	2026-04-09T01:11:39Z	2026-04-09T01:11:40Z	541	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
152	https://job-boards.greenhouse.io/vercel/jobs/5553789004	failed	2026-04-09T01:11:40Z	2026-04-09T01:11:40Z	542	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
153	https://job-boards.greenhouse.io/vercel/jobs/5798406004	failed	2026-04-09T01:11:40Z	2026-04-09T01:11:41Z	543	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
154	https://job-boards.greenhouse.io/vercel/jobs/5474915004	failed	2026-04-09T01:11:41Z	2026-04-09T01:11:41Z	544	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
155	https://job-boards.greenhouse.io/arizeai/jobs/5661972004	failed	2026-04-09T01:11:41Z	2026-04-09T01:11:42Z	545	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
156	https://job-boards.greenhouse.io/arizeai/jobs/5818115004	failed	2026-04-09T01:11:42Z	2026-04-09T01:11:42Z	546	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
157	https://job-boards.greenhouse.io/arizeai/jobs/5793354004	failed	2026-04-09T01:11:42Z	2026-04-09T01:11:43Z	547	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
158	https://job-boards.greenhouse.io/arizeai/jobs/5792327004	failed	2026-04-09T01:11:43Z	2026-04-09T01:11:43Z	548	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
159	https://job-boards.greenhouse.io/arizeai/jobs/5797408004	failed	2026-04-09T01:11:43Z	2026-04-09T01:11:43Z	549	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
160	https://job-boards.greenhouse.io/arizeai/jobs/5769693004	failed	2026-04-09T01:11:43Z	2026-04-09T01:11:44Z	550	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
161	https://job-boards.greenhouse.io/arizeai/jobs/5781408004	failed	2026-04-09T01:11:44Z	2026-04-09T01:11:44Z	551	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
162	https://job-boards.greenhouse.io/arizeai/jobs/5783026004	failed	2026-04-09T01:11:44Z	2026-04-09T01:11:45Z	552	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
163	https://job-boards.greenhouse.io/arizeai/jobs/5396396004	failed	2026-04-09T01:11:45Z	2026-04-09T01:11:45Z	553	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
164	https://job-boards.greenhouse.io/arizeai/jobs/5396420004	failed	2026-04-09T01:11:45Z	2026-04-09T01:11:46Z	554	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
165	https://job-boards.greenhouse.io/gleanwork/jobs/4621972005	failed	2026-04-09T01:11:46Z	2026-04-09T01:11:46Z	555	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
166	https://job-boards.greenhouse.io/gleanwork/jobs/4661912005	failed	2026-04-09T01:11:46Z	2026-04-09T01:11:47Z	556	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
167	https://job-boards.greenhouse.io/gleanwork/jobs/4661913005	failed	2026-04-09T01:11:47Z	2026-04-09T01:11:47Z	557	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
168	https://job-boards.greenhouse.io/gleanwork/jobs/4661933005	failed	2026-04-09T01:11:47Z	2026-04-09T01:11:48Z	558	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
169	https://job-boards.greenhouse.io/gleanwork/jobs/4661934005	failed	2026-04-09T01:11:48Z	2026-04-09T01:11:48Z	559	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
170	https://job-boards.greenhouse.io/gleanwork/jobs/4613925005	failed	2026-04-09T01:11:48Z	2026-04-09T01:11:48Z	560	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
171	https://job-boards.greenhouse.io/gleanwork/jobs/4586837005	failed	2026-04-09T01:11:48Z	2026-04-09T01:11:49Z	561	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
172	https://job-boards.greenhouse.io/gleanwork/jobs/4673911005	failed	2026-04-09T01:11:49Z	2026-04-09T01:11:49Z	562	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
173	https://job-boards.greenhouse.io/gleanwork/jobs/4661899005	failed	2026-04-09T01:11:49Z	2026-04-09T01:11:50Z	563	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
174	https://job-boards.greenhouse.io/gleanwork/jobs/4661898005	failed	2026-04-09T01:11:50Z	2026-04-09T01:11:50Z	564	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
175	https://job-boards.greenhouse.io/gleanwork/jobs/4521356005	failed	2026-04-09T01:11:50Z	2026-04-09T01:11:51Z	565	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
176	https://job-boards.greenhouse.io/gleanwork/jobs/4605215005	failed	2026-04-09T01:11:51Z	2026-04-09T01:11:51Z	566	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
177	https://job-boards.greenhouse.io/gleanwork/jobs/4501783005	failed	2026-04-09T01:11:51Z	2026-04-09T01:11:52Z	567	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
178	https://job-boards.greenhouse.io/gleanwork/jobs/4669417005	failed	2026-04-09T01:11:52Z	2026-04-09T01:11:52Z	568	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
179	https://job-boards.greenhouse.io/gleanwork/jobs/4006735005	failed	2026-04-09T01:11:52Z	2026-04-09T01:11:52Z	569	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
180	https://job-boards.greenhouse.io/gleanwork/jobs/4675077005	failed	2026-04-09T01:11:52Z	2026-04-09T01:11:53Z	570	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
181	https://job-boards.greenhouse.io/gleanwork/jobs/4585960005	failed	2026-04-09T01:11:53Z	2026-04-09T01:11:53Z	571	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
182	https://job-boards.greenhouse.io/gleanwork/jobs/4612814005	failed	2026-04-09T01:11:53Z	2026-04-09T01:11:54Z	572	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
183	https://job-boards.greenhouse.io/gleanwork/jobs/4667085005	failed	2026-04-09T01:11:54Z	2026-04-09T01:11:54Z	573	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
184	https://job-boards.greenhouse.io/gleanwork/jobs/4549192005	failed	2026-04-09T01:11:54Z	2026-04-09T01:11:55Z	574	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
185	https://job-boards.greenhouse.io/gleanwork/jobs/4577381005	failed	2026-04-09T01:11:55Z	2026-04-09T01:11:55Z	575	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
186	https://job-boards.greenhouse.io/gleanwork/jobs/4600865005	failed	2026-04-09T01:11:55Z	2026-04-09T01:11:56Z	576	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
187	https://job-boards.greenhouse.io/gleanwork/jobs/4525518005	failed	2026-04-09T01:11:56Z	2026-04-09T01:11:56Z	577	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
188	https://job-boards.greenhouse.io/gleanwork/jobs/4591195005	failed	2026-04-09T01:11:56Z	2026-04-09T01:11:57Z	578	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
189	https://job-boards.greenhouse.io/gleanwork/jobs/4678146005	failed	2026-04-09T01:11:57Z	2026-04-09T01:11:57Z	579	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
190	https://job-boards.greenhouse.io/gleanwork/jobs/4636294005	failed	2026-04-09T01:11:57Z	2026-04-09T01:11:57Z	580	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
191	https://job-boards.greenhouse.io/gleanwork/jobs/4424103005	failed	2026-04-09T01:11:57Z	2026-04-09T01:11:58Z	581	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
192	https://job-boards.greenhouse.io/gleanwork/jobs/4658096005	failed	2026-04-09T01:11:58Z	2026-04-09T01:11:58Z	582	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
193	https://job-boards.greenhouse.io/gleanwork/jobs/4605446005	failed	2026-04-09T01:11:58Z	2026-04-09T01:11:59Z	583	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
194	https://job-boards.greenhouse.io/gleanwork/jobs/4012745005	failed	2026-04-09T01:11:59Z	2026-04-09T01:11:59Z	584	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
195	https://job-boards.greenhouse.io/gleanwork/jobs/4603423005	failed	2026-04-09T01:11:59Z	2026-04-09T01:12:00Z	585	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
196	https://job-boards.greenhouse.io/gleanwork/jobs/4676087005	failed	2026-04-09T01:12:00Z	2026-04-09T01:12:00Z	586	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
197	https://job-boards.greenhouse.io/gleanwork/jobs/4620264005	failed	2026-04-09T01:12:00Z	2026-04-09T01:12:00Z	587	-	--dangerously-skip-permissions cannot be used with root/sudo privileges for security reasons 	2
